combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If MGO is removed from Manuka honey, it remains antibacterial.",0.552350004779,0.582949571881,0.577482759443,0.559188529612,0.569372807355,0.568312937345,,,0,0,0,0,0,0,,0.001994263208,0.604804274228,0.04465717421,Subsidiarity=0,0.08881894804,0.08703618075,0.07618953954,0.05957886089,0.04161887775,0.02597107093,0.01447740336,0.007209295281,0.003206980184,0.001274386206,0.000452383932,0.000143454641,0.00004063716088,0.00001028332204,0.000002324581828,0.0000004694156485,0.00000008467819873,0.00000001364542235,0.000000001964281275,0.0000000002525932229,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A conversion of the TA factor into the MGO factor is not possible.,0.555221918749,0.558875493754,0.547732554215,0.540444631510,0.566001117235,0.537489500636,,,0,0,0,0,0,0,,0.0008765091139,0.699167134999,0.02960589661,Subsidiarity=1,0.0004934202839,0.002368689958,0.00879662322,0.0252720408,0.05616699501,0.09656919616,0.1284436372,0.1321609421,0.10519866,0.06477894073,0.03085844432,0.01137184065,0.003241933147,0.0007149800041,0.000121983275,0.00001609990204,0.000001643852059,0.0000001298430708,0.000000007933985055,0.0000000003750425386,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UMF unique Manuka factor is based on the MGO value, a formula is used to make the conversion.",0.564517500636,0.623383855799,0.612505370144,0.570872149178,0.588774951249,0.564408215983,,,0,0,0,0,0,0,,0.001645037723,0.687280760140,0.04055906462,Subsidiarity=2,0.009710570781,0.02009925031,0.0362839317,0.05712789266,0.07844792283,0.09395374043,0.09814000641,0.08940822452,0.07104086498,0.04923096992,0.02975554607,0.0156854448,0.007211492136,0.002891697177,0.001011299678,0.0003084652945,0.00008206011653,0.00001903957858,0.000003852848347,0.0000006799952513,0.0000001046716875,0.00000001405244692,0.000000001645409735,0.0000000001680333759,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This value is also not scientifically verifiable.,0.607542779143,0.577204956436,0.604626238512,0.567202489041,0.610036010166,0.592968698128,,,0,0,0,0,0,0,,0.001769259427,0.593411040331,0.04206256563,Reciprocity=0,0.09368841908,0.08314005915,0.0649687803,0.04470633457,0.02708964915,0.01445465274,0.006791753429,0.002810128146,0.00102385936,0.0003284917379,0.00009280653595,0.00002308886798,0.000005058208002,0.0000009757997309,0.0000001657656991,0.00000002479696969,0.000000003266423706,0.0000000003788928346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There is no cure for this cleansing genius.,0.552780246728,0.548402238202,0.540276643356,0.530606384487,0.530404772666,0.567216028434,,,0,0,0,0,0,0,,0.002358066867,0.628121787200,0.04855993067,Reciprocity=1,0.06947145807,0.07920933242,0.0820931942,0.07733904716,0.06622947952,0.05155428036,0.0364786685,0.02346248936,0.01371734499,0.007289989386,0.003521637036,0.001546404665,0.0006172520936,0.0002239560784,0.00007386249924,0.00002214348666,0.000006034327448,0.000001494763909,0.0000003365713894,0.00000006888785303,0.00000001281648595,0.000000002167485215,0.0000000003331993793,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sigis tactics, one might say, are different, but he is nevertheless at the forefront.",0.617900975484,0.627556391239,0.650668491555,0.623909203659,0.596062548213,0.637314075935,,,0,0,0,0,0,0,,0.001933463636,0.661004925546,0.04397116823,Reciprocity=2,0.03465526111,0.05248597525,0.07075837997,0.08491276928,0.09070446009,0.08624715821,0.07299976464,0.0549994871,0.0368855559,0.02201985935,0.01170127705,0.005534934649,0.002330516848,0.0008734790845,0.0002914159294,0.00008654352467,0.00002287791194,0.000005383425449,0.000001127616797,0.0000002102446162,0.00000003489383833,0.00000000515505282,0.000000000677919316,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"His psyllium seeds arrive at SONNENTOR squeaky clean, and anyone who knows this spice sees that it takes a cleaning professional to achieve this.",0.622528331589,0.619700148218,0.605323684673,0.618308759217,0.603138305741,0.648072560412,,,0,0,0,0,0,0,,0.002014913468,0.616828826399,0.04488778751,Sustainability=0,0.08284387159,0.08880172819,0.08513064914,0.07298842102,0.05596615725,0.03837960534,0.02353851264,0.01291103403,0.006333540192,0.002778660787,0.001090254857,0.0003825815515,0.0001200669599,0.00003369973618,0.00000845927189,0.000001899078702,0.0000003812908985,0.0000000684657564,0.0000000109949657,0.000000001579129851,0.0000000002028361245,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigi is a gifted technician and quite inventive.,0.589307031819,0.598374436019,0.571326491754,0.564929726996,0.568795737807,0.594951711835,,,1,0,0,0,0,0,,0.001840154674,0.633861068819,0.04289702407,Sustainability=1,0.0681054405,0.08443137329,0.09262403617,0.08991690549,0.07724258584,0.0587178382,0.0394985464,0.02351202151,0.01238501763,0.005772993781,0.002381241001,0.0008691673738,0.0002807380515,0.00008024111383,0.00002029506364,0.000004542361436,0.0000008996441505,0.0000001576731102,0.0000000244535722,0.000000003356021912,0.0000000004075726816,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
He is aware of this and plays to his strength when cleaning his spices.,0.611616753493,0.623334645458,0.629173790583,0.611292161480,0.611880750533,0.629654408570,,,0,0,0,0,0,0,,0.003312452413,0.665150681653,0.05755390876,Sustainability=2,0.03652418099,0.04741971047,0.05752248482,0.06519536285,0.06903925618,0.06830866993,0.06314745946,0.0545426538,0.04401664889,0.03318929401,0.02338187754,0.01539079584,0.009465490007,0.005439080089,0.002920169997,0.001464843215,0.0006865536516,0.0003006478811,0.0001230104881,0.00004702474666,0.00001679620303,0.000005605264298,0.00000174775842,0.0000005091749616,0.0000001385967365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No weed is safe on Sigis watch and they certainly wont stay undetected from his perfect cleaning machines.,0.550828518024,0.531196520486,0.547846430210,0.537363900765,0.526796314367,0.574466656362,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The quality of the Schreiber familys psyllium, cress and black caraway is unrivalled.",0.566800747197,0.612285300095,0.601299020247,0.582879025008,0.601797132866,0.604219052181,,,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Word got around and Sigis cleaning salon is used by other organic farmers in the area as they too want to achieve this high standard.,0.599210807037,0.626237153003,0.600165525210,0.582191514555,0.614208626845,0.640337735724,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,sub sheet names,,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"His sons venture of growing leafy herbs such as parsley, has prompted Sigi to take on the challenge of automating the cleaning of these herbs too.",0.606347116125,0.609209885196,0.595566051034,0.618224583100,0.575070345276,0.655915583499,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,hkunlp,-long-def,-medium-def,-short-def,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Of course, Sigi has wasted no time in expanding and redesigned his machines in such a way that still no weed can slip through the cleaning process.",0.589606145881,0.564473734292,0.565906628167,0.554761439139,0.529132423616,0.586372018133,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A centuries-old brick country farmyard in mint condition.,0.544120130772,0.571137312472,0.573053110536,0.544439255855,0.557361409885,0.557235510042,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Count-if above threshold,,,,,,count- if above threshold in percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High up in Northern Germany, in the small, idyllic village of Eitzendorf, you will find the organic farm belonging to the Cordes family.",0.544204355860,0.574512089185,0.571251435970,0.562025192071,0.564956190317,0.601571849172,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,lookup help,Manual,Model,,manual,long,medium,short,,,manual,long,medium,short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This benefits countries like Romania, where there are many helping hands, lower costs, and better-growing conditions.",0.609305566149,0.685024907596,0.644814756902,0.609381312860,0.636834237202,0.644361763610,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,10,J,B,Dignity,137,95,96,385,,Dignity,12.64%,12.27%,11.76%,29.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pesticides have gone astray Of course, chemical-synthetic pesticides are not allowed in organic farming.",0.518889145682,0.537695514312,0.525610089102,0.542140876538,0.509300229471,0.574082433578,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,11,K,C,Solidarity,162,168,87,71,,Solidarity,14.94%,21.71%,10.66%,5.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"However, they can reach organic fields via the air and precipitation, and the so-called spray drift threatens the existence of many organic farmers.",0.531488256768,0.571328636756,0.578149811732,0.579316621107,0.558770485744,0.628248167190,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,12,L,D,Plurality,21,173,211,239,,Plurality,1.94%,22.35%,25.86%,18.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We have to take action Together we can tackle global challenges!,0.658227245275,0.697269245407,0.683902769041,0.643065959818,0.610814014192,0.735146898953,,,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,13,M,E,Subsidiarity,14,127,105,291,,Subsidiarity,1.29%,16.41%,12.87%,22.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Through direct trade, we contribute to promoting regional farming around the world.",0.631312878104,0.699853593860,0.696927090668,0.653920822561,0.672566413985,0.696159774131,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,14,N,F,Reciprocity,154,88,158,125,,Reciprocity,14.21%,11.37%,19.36%,9.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kooperation als Lösungsweg Die Arbeit in der biologischen Landwirtschaft bringt besondere Herausforderungen mit sich.,0.600283528248,0.643426501951,0.646947883111,0.605143375743,0.616770617109,0.649657895553,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,15,O,G,Sustainability,394,123,159,210,,Sustainability,36.35%,15.89%,19.49%,15.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Das gilt für nah und fern.,0.575206774683,0.609201481368,0.580712484847,0.551680701598,0.558791729138,0.572658106582,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,774,816,1321,,,ranking manual compared to model,,,,,,count- if above threshold in percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deshalb haben unsere Wertehüterinnen einen eigenen Verhaltenskodex Code of Conduct entwickelt, der den Rahmen für unsere Fern-Beziehungen schafft.",0.668728485900,0.670162430130,0.688882742637,0.676719084254,0.689005438506,0.667168497945,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,manual,long,medium,short,,,manual,long,medium,short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Falls es trotzdem mal schwierig wird, gilt Auch wenn wir auf Distanz sind, sind wir nicht distanziert!",0.612220908440,0.648727532653,0.626364067311,0.587226124765,0.581304625104,0.587256908062,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Threshholds MCC,long,medium,short,,1,Sustainability,Plurality,Plurality,Dignity,,Sustainability,36.35%,15.89%,19.49%,15.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Weil genau dann, wenn es Herausforderungen zu meistern gilt, oder etwas nicht unseren Werten entspricht, braucht es umso mehr eine offene Kommunikation und ein gemeinsames Arbeiten an Lösungen.",0.676280858858,0.709115569227,0.716257791795,0.676157324642,0.671113583919,0.668247586131,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Dignity,0.665848241682,0.638433964086,0.567732297501,,2,Solidarity,Solidarity,Sustainability,Subsidiarity,,Solidarity,14.94%,21.71%,10.66%,5.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nur so gelingt es uns, soziale und ökologische Standards langfristig sicherzustellen.",0.636853163810,0.685845815667,0.667498449139,0.641962943802,0.636399015110,0.729664851313,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,Solidarity,0.674796879900,0.657279292035,0.639627397247,,3,Reciprocity,Subsidiarity,Reciprocity,Plurality,,Reciprocity,14.21%,11.37%,19.36%,9.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From Tanzania to Greece to Austria - despite the distance, we maintain fair and direct partnerships on an equal footing.",0.682912221847,0.752671676194,0.726076964911,0.698810837213,0.723136939922,0.668088713801,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Plurality,0.661088267638,0.629310471136,0.611638270800,,4,Dignity,Sustainability,Subsidiarity,Sustainability,,Dignity,12.64%,12.27%,11.76%,29.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This is how we ensure long-distance relationships Communication on an equal footing We rely on transparent and personal communication - whether in German, English, or sometimes with hands and feet.",0.654386551867,0.700541806134,0.695412585091,0.666928808359,0.699150488765,0.631395670270,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Subsidiarity,0.664742679664,0.627845382581,0.602427093764,,5,Plurality,Dignity,Dignity,Reciprocity,,Plurality,1.94%,22.35%,25.86%,18.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Online communication is not enough Even the best long-distance relationship needs the occasional face-to-face meeting.,0.610223748501,0.648043885018,0.642635337878,0.600485974373,0.639231446979,0.589580951098,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Reciprocity,0.670528614141,0.633034549598,0.600069863279,,6,Subsidiarity,Reciprocity,Solidarity,Solidarity,,Subsidiarity,1.29%,16.41%,12.87%,22.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We regularly visit our partners to better understand each other.,0.661708864451,0.686686932214,0.707930825832,0.641588797325,0.701838750564,0.631930380644,,,0,1,0,0,1,0,,t-test,,,,,,,p,1.00%,,,,,,,,,,,,Sustainability,0.687128053540,0.639030563765,0.627245419217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fair pay - good friendships We pay stable prices, regardless of the world market price.",0.682751292378,0.737930497446,0.700794868380,0.669944486902,0.703712852518,0.672044936371,,,0,2,0,0,2,0,,Value,Manual Score 1,Manual Score 2,Manual Column Nr,Score Column,Manual Column,Label,t-test,Is mean different? (reject H0),,,,,,,,,,,,,,,,,,Results: the length of the value definition has siginificant impact on the results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If a harvest is particularly successful, we also buy larger quantities.",0.615101984954,0.660590731920,0.665872977015,0.619911240266,0.628368476376,0.670471304517,,,0,2,0,0,2,0,,Dignity,0,1,10,B,J,Dignity 0 vs. 1,0.000035%,TRUE,,,,,,,,,,,,,,,,,,long: wider margin of first -> second value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In good and in bad times Together with our farmers in Austria, we have founded an organisation that supports them in protecting their farms against damage caused by pesticide drift.",0.612435610513,0.667824290967,0.643210326132,0.653736304081,0.624134714016,0.691444599203,,,0,2,0,0,1,0,,Dignity,0,2,10,B,J,Dignity 0 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wherever possible, we assist international projects with the set up of infrastructure.",0.636628425682,0.700296484763,0.696321776095,0.662985645078,0.644128133794,0.677933538616,,,0,1,0,0,0,0,,Dignity,1,2,10,B,J,Dignity 1 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shared values We have written down common values in our Code of Conduct, which is based on international guidelines and ensures social standards in our supply chain.",0.682247590732,0.748003642270,0.740983819502,0.693708304412,0.713755070956,0.703793925710,,,0,2,0,0,1,0,,Plurality,0,1,12,C,K,Plurality 0 vs. 1,0.000028%,TRUE,,,,,,,,,F1 long-medium,MCC long-medium,F1 long-short,MCC long-short,,,,,F1 medium-long,MCC medium-long,F1 short-long,MCC short-long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perger family Does organic-dynamic Demeter agriculture go with professional agricultural technologies and process optimisation?,0.573952036010,0.597696831943,0.602794531768,0.605883691749,0.591685281894,0.644264555064,,,0,0,0,0,0,1,,Plurality,0,2,12,C,K,Plurality 0 vs. 2,0.000000%,TRUE,,,,,,,,,-0.38%,-2.68%,-0.69%,-0.18%,,,,Dignity,0.38%,2.68%,0.69%,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerhard has been proving this for many years on his fertile farmland on the plains around Bruck an der Leitha and he is proud of it.,0.602283296590,0.622710690446,0.628339397019,0.603923728114,0.602493834127,0.656335448940,,,0,0,0,0,0,0,,Plurality,1,2,12,C,K,Plurality 1 vs. 2,0.000000%,TRUE,,,,,,,,,-0.98%,-2.04%,-0.90%,-1.51%,,,,Solidarity,0.98%,2.04%,0.90%,1.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pistel  Hoffmann families We value the enthusiasm and contentment of their employees as well as their fantastic reliability, Doris beams when talking about their cooperation with SONNENTOR.",0.701987165897,0.692605044964,0.667527956959,0.683600398101,0.729311639077,0.656876264308,,,2,0,0,1,0,0,,Reciprocity,0,1,14,D,L,Reciprocity 0 vs. 1,0.000120%,TRUE,,,,,,,,,-1.92%,-2.92%,0.13%,-0.57%,,,,Plurality,1.92%,2.92%,-0.13%,0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Preiss family The organic farm of Anita and Franz Preiss in Stetteldorf is as diverse as nature at Wagram, with its vineyards, fields, meadows and small forests.",0.566634901089,0.592119703341,0.606127864878,0.589358397514,0.581042709595,0.617354971916,,,0,0,0,0,0,1,,Reciprocity,0,2,14,D,L,Reciprocity 0 vs. 2,0.482899%,TRUE,,,,,,,,,-0.05%,-0.15%,2.47%,6.05%,,,,Subsidiarity,0.05%,0.15%,-2.47%,-6.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prohaska family A SONNENTOR farm in Vienna?,0.572493943394,0.587034656605,0.548694030413,0.575819202677,0.579078369028,0.576520326132,,,0,0,0,0,0,0,,Reciprocity,1,2,14,D,L,Reciprocity 1 vs. 2,32.961290%,FALSE,,,,,,,,,0.57%,1.58%,6.34%,13.10%,,,,Reciprocity,-0.57%,-1.58%,-6.34%,-13.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yes, it does exist!",0.600474281960,0.637272358940,0.608144460920,0.599247517186,0.606793408175,0.595233067657,,,0,0,0,0,0,0,,Solidarity,0,1,11,E,M,Solidarity 0 vs. 1,0.006757%,TRUE,,,,,,,,,-0.15%,-2.35%,0.58%,4.54%,,,,Sustainability,0.15%,2.35%,-0.58%,-4.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It is hard to believe, but located behind the rows of houses at Leopoldauer Place, is the vegetable and herb paradise of the Prohaska family.",0.592609590696,0.624154511175,0.585824301151,0.593062303439,0.584037996694,0.605290495892,,,0,0,0,0,0,0,,Solidarity,0,2,11,E,M,Solidarity 0 vs. 2,0.082272%,TRUE,,,,,,,,,-1.15%,-0.80%,-0.28%,0.71%,,,,Median,1.15%,0.80%,0.28%,-0.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reiser family from Rohrau Oregano needs a lot of sunshine and permeable soil and it has both in Rohrau, a place between Lower Austria and the Burgenland.",0.542724104698,0.559423918033,0.559995123615,0.570682885241,0.579617607451,0.576447339524,,,0,0,0,0,0,0,,Solidarity,1,2,11,E,M,Solidarity 1 vs. 2,27.196730%,FALSE,,,,,,,,,-0.49%,-1.43%,1.32%,3.57%,,,,Mean,0.49%,1.43%,-1.32%,-3.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
