combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UMF unique Manuka factor is based on the MGO value, a formula is used to make the conversion.",-0.029882356103,-0.021226991669,0.056087884695,-0.014349554233,0.108298959157,0.056013622784,,,0,0,0,0,0,0,,0.006273505908,0.161564982591,0.0792054664,Subsidiarity=2,0.0000000111837867,0.000000003850608238,0.000000001279068415,0.0000000004099040347,0.0000000001267344227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006289750706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This value is also not scientifically verifiable.,0.073478818131,0.072965149307,0.063290731175,0.051718725405,0.149711982908,0.105935804941,,,0,0,0,0,0,0,,0.005928595056,0.067729973332,0.07699737045,Reciprocity=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03518948195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There is no cure for this cleansing genius.,0.026995185352,-0.012607107077,-0.019357182358,-0.059397442050,0.017556350679,-0.015341261365,,,0,0,0,0,0,0,,0.01079376243,0.134642647375,0.1038930336,Reciprocity=1,0.000001689095022,0.0000008755237917,0.0000004444560192,0.000000220971672,0.0000001075948244,0.00000005130895036,0.00000002396303648,0.00000001096068098,0.000000004909985341,0.000000002154119654,0.0000000009255639286,0.0000000003894843286,0.0000000001605168117,0,0,0,0,0,0,0,0,0,0,0,0,0.01658114114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sigis tactics, one might say, are different, but he is nevertheless at the forefront.",-0.032765464215,0.048024071296,0.135655120434,0.043203280686,0.076723400130,-0.002202766718,,,0,0,0,0,0,0,,0.01187026045,0.206750548226,0.1089507249,Reciprocity=2,0.00005428715233,0.00003271637249,0.00001934644639,0.00001122548829,0.000006391124166,0.000003570403058,0.000001957154963,0.000001052691601,0.0000005555780501,0.0000002877113385,0.0000001461964586,0.00000007289281202,0.0000000356615761,0.00000001711923443,0.000000008063732674,0.000000003726969866,0.000000001690221484,0.0000000007521411174,0.0000000003284150274,0.000000000140706671,0,0,0,0,0,0.006049434453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"His psyllium seeds arrive at SONNENTOR squeaky clean, and anyone who knows this spice sees that it takes a cleaning professional to achieve this.",0.006306093765,-0.025497601289,-0.089865327223,-0.018636475982,0.064446455262,-0.017356335200,,,0,0,0,0,0,0,,0.008757517464,0.114317404258,0.09358160858,Sustainability=0,0.00000006036193305,0.00000002593591067,0.00000001086130171,0.000000004433066723,0.00000000176347242,0.0000000006837149714,0.0000000002583589563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02021529184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigi is a gifted technician and quite inventive.,0.051819349851,0.066919171501,0.033798207390,0.057299626148,0.158050299001,0.074131342406,,,1,0,0,0,0,0,,0.008223392597,0.163562551313,0.0906829234,Sustainability=1,0.0000004107939447,0.0000001827869225,0.00000007913771204,0.00000003333796921,0.0000000136650767,0.000000005450072602,0.000000002114997135,0.000000000798609663,0.0000000002934111541,0.0000000001048904528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008648712245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
He is aware of this and plays to his strength when cleaning his spices.,0.121285127660,0.074051171032,-0.027273752163,0.003442027037,0.119206697287,0.033265722776,,,0,0,0,0,0,0,,0.01384323936,0.212402881053,0.1176572962,Sustainability=2,0.00014918863,0.00009723196216,0.00006234815449,0.00003933502084,0.00002441610563,0.00001491127002,0.000008959713093,0.000005296814943,0.000003080893785,0.000001763111918,0.00000099271427,0.0000005499331217,0.0000002997344896,0.0000001607329033,0.00000008480356086,0.00000004402147768,0.00000002248310939,0.00000001129768234,0.00000000558551952,0.000000002716933555,0.000000001300276429,0.000000000612256763,0.0000000002836434252,0.0000000001292864707,0,0.006646766658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No weed is safe on Sigis watch and they certainly wont stay undetected from his perfect cleaning machines.,-0.038447104617,-0.115670417384,-0.086248820059,-0.021451059819,-0.057871290896,-0.059178633509,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The quality of the Schreiber familys psyllium, cress and black caraway is unrivalled.",0.018906215330,0.003021924867,0.095899468117,0.050177282260,0.087429489706,0.098827436302,,,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Word got around and Sigis cleaning salon is used by other organic farmers in the area as they too want to achieve this high standard.,0.080964888470,0.077981205853,0.084109029363,0.024494362669,0.021668115944,0.071708977029,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,sub sheet names,,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"His sons venture of growing leafy herbs such as parsley, has prompted Sigi to take on the challenge of automating the cleaning of these herbs too.",0.003482191268,-0.045422521693,-0.032513719050,-0.034291349426,0.077416516488,-0.020091606759,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,all-mini,-long-def,-medium-def,-short-def,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Of course, Sigi has wasted no time in expanding and redesigned his machines in such a way that still no weed can slip through the cleaning process.",-0.031143581047,-0.105125888323,0.039762298350,-0.049290632456,-0.007503604368,-0.003305436565,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A centuries-old brick country farmyard in mint condition.,-0.066685439219,0.045254426948,0.040079367569,0.016729622201,0.082643083111,0.165409835629,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Count-if above threshold,,,,,,count- if above threshold in percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High up in Northern Germany, in the small, idyllic village of Eitzendorf, you will find the organic farm belonging to the Cordes family.",-0.015064072754,0.046149641826,0.077739719364,-0.029831084745,0.069667601539,0.100945436653,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,lookup help,Manual,Model,,manual,long,medium,short,,,manual,long,medium,short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This benefits countries like Romania, where there are many helping hands, lower costs, and better-growing conditions.",0.039507845335,0.162803062701,0.244610224011,0.171408519534,0.157756054644,0.249653818563,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,10,J,B,Dignity,137,405,268,328,,Dignity,12.64%,37.36%,24.72%,30.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pesticides have gone astray Of course, chemical-synthetic pesticides are not allowed in organic farming.",-0.068439417378,-0.155002145297,0.006314213141,0.025201510420,-0.107747247173,0.071035450581,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,11,K,C,Solidarity,162,71,81,51,,Solidarity,14.94%,6.55%,7.47%,4.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"However, they can reach organic fields via the air and precipitation, and the so-called spray drift threatens the existence of many organic farmers.",-0.116558731276,-0.073794407494,0.072696378301,-0.037271328009,-0.067749312455,0.043240267093,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,12,L,D,Plurality,21,191,112,242,,Plurality,1.94%,17.62%,10.33%,22.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We have to take action Together we can tackle global challenges!,0.129988328581,0.317081023299,0.327957068773,0.201799077343,0.196968953998,0.266909358319,,,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,13,M,E,Subsidiarity,14,68,127,52,,Subsidiarity,1.29%,6.27%,11.72%,4.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Through direct trade, we contribute to promoting regional farming around the world.",-0.097852351063,0.106169923830,0.166559853846,0.087937408677,0.131890678419,0.162888397598,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,14,N,F,Reciprocity,154,188,203,240,,Reciprocity,14.21%,17.34%,18.73%,22.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kooperation als Lösungsweg Die Arbeit in der biologischen Landwirtschaft bringt besondere Herausforderungen mit sich.,-0.001839876519,0.028237930639,0.156594082563,0.065988337082,-0.019768229014,0.199870578927,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,15,O,G,Sustainability,394,395,364,462,,Sustainability,36.35%,36.44%,33.58%,42.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Das gilt für nah und fern.,0.052933521220,0.078964987201,0.008714416994,0.021922427421,0.001962204609,0.008756274757,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ranking manual compared to model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deshalb haben unsere Wertehüterinnen einen eigenen Verhaltenskodex Code of Conduct entwickelt, der den Rahmen für unsere Fern-Beziehungen schafft.",0.096788679785,0.079552509773,0.047612064535,0.152384320957,0.132179527164,0.036438697473,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,manual,long,medium,short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Falls es trotzdem mal schwierig wird, gilt Auch wenn wir auf Distanz sind, sind wir nicht distanziert!",-0.033904213261,0.080214240692,-0.050624657380,0.000401565110,-0.025126326106,0.034866414627,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Threshholds MCC,long,medium,short,,1,Sustainability,Dignity,Sustainability,Sustainability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Weil genau dann, wenn es Herausforderungen zu meistern gilt, oder etwas nicht unseren Werten entspricht, braucht es umso mehr eine offene Kommunikation und ein gemeinsames Arbeiten an Lösungen.",0.106633670169,0.109791957891,0.077763386127,-0.003834571945,-0.012851938658,0.070413755660,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Dignity,0.067802896764,0.100958143856,0.067802896764,,2,Solidarity,Sustainability,Dignity,Dignity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nur so gelingt es uns, soziale und ökologische Standards langfristig sicherzustellen.",0.170080443510,0.150106511017,0.149873006260,0.103516114972,0.133577096190,0.120026255020,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,Solidarity,0.250149677387,0.229039477879,0.250149677387,,3,Reciprocity,Plurality,Reciprocity,Plurality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From Tanzania to Greece to Austria - despite the distance, we maintain fair and direct partnerships on an equal footing.",0.130219482341,0.279085404871,0.315126121626,0.174670161765,0.396803634894,0.204682303656,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Plurality,0.178872159873,0.210627270537,0.178872159873,,4,Dignity,Reciprocity,Subsidiarity,Reciprocity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This is how we ensure long-distance relationships Communication on an equal footing We rely on transparent and personal communication - whether in German, English, or sometimes with hands and feet.",0.262189213140,0.313686387255,0.172000342005,0.040249302702,0.311951677920,0.097492474101,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Subsidiarity,0.199444461522,0.164917371087,0.199444461522,,5,Plurality,Solidarity,Plurality,Subsidiarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Online communication is not enough Even the best long-distance relationship needs the occasional face-to-face meeting.,0.176780959697,0.100254467002,0.075834223130,-0.016141588329,0.196929934399,-0.037454851305,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Reciprocity,0.135615360545,0.164450421234,0.135615360545,,6,Subsidiarity,Subsidiarity,Solidarity,Solidarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We regularly visit our partners to better understand each other.,0.209776278655,0.264196417856,0.157963394063,-0.031721055672,0.318249577039,0.147406030165,,,0,1,0,0,1,0,,t-test,,,,,,,p,1.00%,,,,,,,,,,,,Sustainability,0.148184788083,0.134171088009,0.148184788083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fair pay - good friendships We pay stable prices, regardless of the world market price.",0.254204816738,0.273492012929,0.296299618553,0.195752280117,0.427178050606,0.287334079451,,,0,2,0,0,2,0,,Value,Manual Score 1,Manual Score 2,Manual Column Nr,Score Column,Manual Column,Label,t-test,Is mean different? (reject H0),,,,,,,,,,,,,,,,,,Results: the length of the value definition has siginificant impact on the results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If a harvest is particularly successful, we also buy larger quantities.",0.012687955298,0.029173408212,0.221441956190,0.051562628465,0.096117024035,0.189662310056,,,0,2,0,0,2,0,,Dignity,0,1,10,B,J,Dignity 0 vs. 1,0.000126%,TRUE,,,,,,,,,,,,,,,,,,long: wider margin of first -> second value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In good and in bad times Together with our farmers in Austria, we have founded an organisation that supports them in protecting their farms against damage caused by pesticide drift.",0.003204561598,0.173386602062,0.144456121564,0.191798224822,0.164064855514,0.244730642006,,,0,2,0,0,1,0,,Dignity,0,2,10,B,J,Dignity 0 vs. 2,0.000004%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wherever possible, we assist international projects with the set up of infrastructure.",-0.007640368562,0.169245717441,0.271724167700,0.144471934002,0.133792425254,0.261682851365,,,0,1,0,0,0,0,,Dignity,1,2,10,B,J,Dignity 1 vs. 2,0.011049%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shared values We have written down common values in our Code of Conduct, which is based on international guidelines and ensures social standards in our supply chain.",0.284165529248,0.345853155989,0.315283663146,0.244358729657,0.340204232442,0.317388516795,,,0,2,0,0,1,0,,Plurality,0,1,12,C,K,Plurality 0 vs. 1,0.000002%,TRUE,,,,,,,,,F1 long-medium,MCC long-medium,F1 long-short,MCC long-short,,,,,F1 medium-long,MCC medium-long,F1 short-long,MCC short-long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perger family Does organic-dynamic Demeter agriculture go with professional agricultural technologies and process optimisation?,0.023853071185,0.003327674605,0.158878710620,0.083560780361,0.016293939604,0.261333071330,,,0,0,0,0,0,1,,Plurality,0,2,12,C,K,Plurality 0 vs. 2,0.000000%,TRUE,,,,,,,,,-0.28%,-0.55%,0.00%,0.00%,,,,Dignity,0.28%,0.55%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerhard has been proving this for many years on his fertile farmland on the plains around Bruck an der Leitha and he is proud of it.,0.073127203894,0.116411468040,0.105066045962,0.050281806707,0.080952626871,0.180344482208,,,0,0,0,0,0,0,,Plurality,1,2,12,C,K,Plurality 1 vs. 2,25.034859%,FALSE,,,,,,,,,-0.95%,-2.49%,0.00%,0.00%,,,,Solidarity,0.95%,2.49%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pistel  Hoffmann families We value the enthusiasm and contentment of their employees as well as their fantastic reliability, Doris beams when talking about their cooperation with SONNENTOR.",0.208478491162,0.224991617046,0.181300490483,0.145336806146,0.233845412863,0.214409040845,,,2,0,0,1,0,0,,Reciprocity,0,1,14,D,L,Reciprocity 0 vs. 1,0.012065%,TRUE,,,,,,,,,-1.76%,-5.08%,0.00%,0.00%,,,,Plurality,1.76%,5.08%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Preiss family The organic farm of Anita and Franz Preiss in Stetteldorf is as diverse as nature at Wagram, with its vineyards, fields, meadows and small forests.",-0.003166749265,0.097066816111,0.146983788155,0.032814068136,0.010529561464,0.159661976381,,,0,0,0,0,0,1,,Reciprocity,0,2,14,D,L,Reciprocity 0 vs. 2,1.683871%,FALSE,,,,,,,,,-2.64%,-3.15%,0.00%,0.00%,,,,Subsidiarity,2.64%,3.15%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prohaska family A SONNENTOR farm in Vienna?,-0.022859533080,0.107036059372,0.123056780138,0.163050374434,0.136714536762,0.188791410343,,,0,0,0,0,0,0,,Reciprocity,1,2,14,D,L,Reciprocity 1 vs. 2,23.526335%,FALSE,,,,,,,,,-2.72%,-8.33%,0.00%,0.00%,,,,Reciprocity,2.72%,8.33%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yes, it does exist!",0.110932595654,0.135909534800,0.067179430644,0.042141625935,0.086770831866,0.034513077841,,,0,0,0,0,0,0,,Solidarity,0,1,11,E,M,Solidarity 0 vs. 1,0.432083%,TRUE,,,,,,,,,-3.05%,-13.69%,0.00%,0.00%,,,,Sustainability,3.05%,13.69%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It is hard to believe, but located behind the rows of houses at Leopoldauer Place, is the vegetable and herb paradise of the Prohaska family.",-0.055279777771,0.027476221657,0.044724390748,-0.025808377329,0.037766314618,0.127759996116,,,0,0,0,0,0,0,,Solidarity,0,2,11,E,M,Solidarity 0 vs. 2,0.450602%,TRUE,,,,,,,,,-1.46%,-5.91%,0.00%,0.00%,,,,Median,1.46%,5.91%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reiser family from Rohrau Oregano needs a lot of sunshine and permeable soil and it has both in Rohrau, a place between Lower Austria and the Burgenland.",0.007523600348,0.060040509118,0.133311144805,0.044387630706,0.127458204836,0.140050910975,,,0,0,0,0,0,0,,Solidarity,1,2,11,E,M,Solidarity 1 vs. 2,47.295993%,FALSE,,,,,,,,,-1.90%,-5.55%,0.00%,0.00%,,,,Mean,1.90%,5.55%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rossnagl family Balance tea from SONNENTOR is as made for the Ronagls or should we say by the Ronagls?,-0.003958626693,0.072676746275,0.181772733502,0.053137787692,0.129365082798,0.107426794566,,,0,0,0,0,0,0,,Subsidiarity,0,1,13,F,N,Subsidiarity 0 vs. 1,0.000001%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Both is correct.,0.092797222769,0.093649843224,0.202709995894,0.112887927583,0.056158157845,0.097451991756,,,0,0,0,0,0,0,,Subsidiarity,0,2,13,F,N,Subsidiarity 0 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schmidt family The Schmidts grow anise, fennel, caraway, coriander and more for SONNENTOR.",-0.018173691834,0.002347780676,0.109415145326,0.005305173187,0.076175975850,0.030411053872,,,0,0,0,0,0,0,,Subsidiarity,1,2,13,F,N,Subsidiarity 1 vs. 2,0.003616%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnait family When it comes to organic poppy seed, Johann Schnait can be trusted blindly as he has become a true specialist of this regional specialty.",-0.048136269550,0.030791003393,0.047479239338,0.051810652438,0.204000369745,0.067945495617,,,1,0,0,0,2,0,,Sustainability,0,1,15,G,O,Sustainability 0 vs. 1,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hansi Family We are super rich, replied Herbert Hansi with a mischievous grin when asked how well he can live by organic farming.",0.159824092525,0.116996459896,0.135726243425,0.144565523848,0.140206517288,0.287986995471,,,0,0,0,0,0,0,,Sustainability,0,2,15,G,O,Sustainability 0 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
