combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A conversion of the TA factor into the MGO factor is not possible.,0.402312503180,0.412650847340,0.406439555866,0.423854592507,0.449353175633,0.354025898472,,,0,0,0,0,0,0,,0.0005062871118,0.545931008783,0.02250082469,Subsidiarity=1,0.009881830446,0.001594507766,0.0001649720074,0.00001094430677,0.0000004655438949,0.00000001269776814,0.0000000002220693025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UMF unique Manuka factor is based on the MGO value, a formula is used to make the conversion.",0.416062358282,0.439375466303,0.471402001412,0.443086518092,0.470917846592,0.392237729650,,,0,0,0,0,0,0,,0.001647514758,0.533778004512,0.04058958928,Subsidiarity=2,0.02597126833,0.01327363744,0.005918006431,0.0023017047,0.0007809306466,0.0002311340975,0.00005967662592,0.00001344104987,0.000002640893056,0.0000004526443739,0.00000006767871884,0.000000008827461278,0.000000001004403468,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This value is also not scientifically verifiable.,0.378350929385,0.393965726119,0.398850549369,0.421016462750,0.439278432890,0.407740134565,,,0,0,0,0,0,0,,0.002601500962,0.455203841170,0.05100491115,Reciprocity=0,0.001390824876,0.0005779732202,0.0002202832577,0.00007700054025,0.00002468564969,0.000007258282359,0.000001957319234,0.0000004840920787,0.0000001098077003,0.00000002284420897,0.000000004358709848,0.0000000007627431269,0.0000000001224157094,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There is no cure for this cleansing genius.,0.370992782992,0.436950775345,0.378194968488,0.394623784859,0.376638018248,0.403906399115,,,0,0,0,0,0,0,,0.004367956544,0.509757333368,0.0660905178,Reciprocity=1,0.02376378392,0.01698795624,0.01153441337,0.007438386298,0.004556074166,0.002650523631,0.001464540598,0.0007685993076,0.0003831134524,0.0001813776012,0.00008155840896,0.00003483234196,0.00001412945611,0.000005443735975,0.000001992037461,0.0000006923517403,0.0000002285519412,0.00000007165918747,0.00000002133966925,0.00000000603576507,0.000000001621458397,0.0000000004137215393,0.0000000001002626763,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sigis tactics, one might say, are different, but he is nevertheless at the forefront.",0.456388996815,0.532691592572,0.481189391263,0.484766490798,0.425969589421,0.472770399701,,,0,0,0,0,0,0,,0.003375592938,0.556202329610,0.05809985317,Reciprocity=2,0.05168179125,0.04114720162,0.03064750835,0.02135512705,0.01392070619,0.00848931201,0.004843238367,0.002584945034,0.001290680954,0.0006028907362,0.0002634574234,0.0001077046341,0.00004119177056,0.00001473800332,0.000004933089109,0.000001544725768,0.0000004525180866,0.0000001240145419,0.00000003179518856,0.000000007626096853,0.000000001711178633,0.0000000003592034513,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"His psyllium seeds arrive at SONNENTOR squeaky clean, and anyone who knows this spice sees that it takes a cleaning professional to achieve this.",0.396132266533,0.422851874337,0.371944711925,0.383786132452,0.411944860835,0.422496394026,,,0,0,0,0,0,0,,0.003032983118,0.438195404483,0.05507252598,Sustainability=0,0.000967294857,0.0004187131872,0.0001682893095,0.00006280273353,0.00002176119271,0.000007001143378,0.00000209140132,0.0000005800800278,0.0000001493896732,0.00000003572196747,0.000000007931079319,0.000000001634975861,0.0000000003129482489,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigi is a gifted technician and quite inventive.,0.460227004126,0.487734085566,0.465354181683,0.470208755748,0.466822471783,0.448685844027,,,1,0,0,0,0,0,,0.002653063135,0.469797773393,0.05150789391,Sustainability=1,0.00317323716,0.001456746624,0.0006143756897,0.0002380414236,0.00008473046092,0.00002770735777,0.000008323752724,0.000002297268413,0.000000582469013,0.0000001356758105,0.00000002903357646,0.000000005707779183,0.000000001030866207,0.0000000001710432565,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
He is aware of this and plays to his strength when cleaning his spices.,0.446640763780,0.464150144948,0.407184896015,0.482156129888,0.472655527338,0.463657341771,,,0,0,0,0,0,0,,0.0055953357,0.520259401387,0.07480197658,Sustainability=2,0.03021551162,0.02391439193,0.01818129674,0.01327781123,0.009314600806,0.006276797627,0.004063012218,0.002526354275,0.00150895573,0.0008657547184,0.0004771438802,0.0002526038533,0.0001284596418,0.00006275228788,0.00002944615165,0.00001327283351,0.00000574691629,0.000002390243898,0.0000009549611135,0.0000003664926579,0.0000001351079774,0.00000004784458903,0.00000001627499211,0.000000005317957563,0.000000001669187294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No weed is safe on Sigis watch and they certainly wont stay undetected from his perfect cleaning machines.,0.361023412301,0.385037081129,0.345958274826,0.422922754309,0.357983320683,0.412315785207,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The quality of the Schreiber familys psyllium, cress and black caraway is unrivalled.",0.447498327224,0.389028088143,0.395364256240,0.410664664265,0.452376393933,0.393399543734,,,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Word got around and Sigis cleaning salon is used by other organic farmers in the area as they too want to achieve this high standard.,0.494489348014,0.537190848104,0.489390323675,0.463603330011,0.487062536935,0.527649702011,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,sub sheet names,,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"His sons venture of growing leafy herbs such as parsley, has prompted Sigi to take on the challenge of automating the cleaning of these herbs too.",0.437449165536,0.454195094694,0.425991960360,0.450416627917,0.418387670555,0.461874418034,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,nomic,-long-def,-medium-def,-short-def,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Of course, Sigi has wasted no time in expanding and redesigned his machines in such a way that still no weed can slip through the cleaning process.",0.419108814220,0.438245828223,0.446982168901,0.441153496638,0.417689620664,0.438269371743,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A centuries-old brick country farmyard in mint condition.,0.411518471695,0.436663755727,0.357775439687,0.379366266666,0.408618345801,0.391974104928,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Count-if above threshold,,,,,,count- if above threshold in percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High up in Northern Germany, in the small, idyllic village of Eitzendorf, you will find the organic farm belonging to the Cordes family.",0.386282195425,0.434653808212,0.386647381473,0.404180120508,0.394640558127,0.409049758370,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,lookup help,Manual,Model,,manual,long,medium,short,,,manual,long,medium,short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This benefits countries like Romania, where there are many helping hands, lower costs, and better-growing conditions.",0.500909365776,0.582425221339,0.518501665169,0.478671271716,0.547993320214,0.474168538760,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,10,J,B,Dignity,137,73,89,150,,Dignity,12.64%,6.73%,8.21%,13.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pesticides have gone astray Of course, chemical-synthetic pesticides are not allowed in organic farming.",0.356586743902,0.403835463468,0.405528758568,0.413510308417,0.419851185697,0.454627432723,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,11,K,C,Solidarity,162,184,188,221,,Solidarity,14.94%,16.97%,17.34%,20.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"However, they can reach organic fields via the air and precipitation, and the so-called spray drift threatens the existence of many organic farmers.",0.366895300461,0.444600603541,0.401583652641,0.374466063814,0.400901762550,0.489914163246,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,12,L,D,Plurality,21,33,27,27,,Plurality,1.94%,3.04%,2.49%,2.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We have to take action Together we can tackle global challenges!,0.470375433438,0.540548736761,0.513094538437,0.496756670875,0.499921617544,0.529638984425,,,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,13,M,E,Subsidiarity,14,55,59,20,,Subsidiarity,1.29%,5.07%,5.44%,1.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Through direct trade, we contribute to promoting regional farming around the world.",0.458098469135,0.513356375151,0.477516860202,0.454273456340,0.605742067174,0.486078492212,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,14,N,F,Reciprocity,154,174,184,714,,Reciprocity,14.21%,16.05%,16.97%,65.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kooperation als Lösungsweg Die Arbeit in der biologischen Landwirtschaft bringt besondere Herausforderungen mit sich.,0.456708101574,0.505877344046,0.429897962042,0.469563779113,0.490986678166,0.479305523302,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,15,O,G,Sustainability,394,265,213,436,,Sustainability,36.35%,24.45%,19.65%,40.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Das gilt für nah und fern.,0.391369194613,0.348824348298,0.331630314023,0.368553065128,0.365649558737,0.376895420791,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ranking manual compared to model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deshalb haben unsere Wertehüterinnen einen eigenen Verhaltenskodex Code of Conduct entwickelt, der den Rahmen für unsere Fern-Beziehungen schafft.",0.476787714198,0.430712292421,0.412102373125,0.509192983683,0.483702184914,0.447870797578,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,manual,long,medium,short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Falls es trotzdem mal schwierig wird, gilt Auch wenn wir auf Distanz sind, sind wir nicht distanziert!",0.368094273293,0.400734552863,0.378991146281,0.438389428436,0.411872638029,0.358491209612,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Threshholds MCC,long,medium,short,,1,Sustainability,Sustainability,Sustainability,Reciprocity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Weil genau dann, wenn es Herausforderungen zu meistern gilt, oder etwas nicht unseren Werten entspricht, braucht es umso mehr eine offene Kommunikation und ein gemeinsames Arbeiten an Lösungen.",0.449781290945,0.429446081995,0.391115991688,0.442578828897,0.467242980695,0.416930397329,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Dignity,0.523518084502,0.523518084502,0.486324887061,,2,Solidarity,Solidarity,Solidarity,Sustainability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nur so gelingt es uns, soziale und ökologische Standards langfristig sicherzustellen.",0.470892310847,0.479736468845,0.454762508587,0.476922077790,0.446581084464,0.497486337150,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,Solidarity,0.519282490143,0.519282490143,0.486998331133,,3,Reciprocity,Reciprocity,Reciprocity,Solidarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From Tanzania to Greece to Austria - despite the distance, we maintain fair and direct partnerships on an equal footing.",0.500358721090,0.560368032985,0.575338831528,0.496333381562,0.634187895427,0.486903516281,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Plurality,0.551360644392,0.551360644392,0.527754053589,,4,Dignity,Dignity,Dignity,Dignity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This is how we ensure long-distance relationships Communication on an equal footing We rely on transparent and personal communication - whether in German, English, or sometimes with hands and feet.",0.527508884091,0.518501548063,0.565852796578,0.509745547154,0.630920797526,0.503828431546,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Subsidiarity,0.530489640033,0.530489640033,0.514495196537,,5,Plurality,Subsidiarity,Subsidiarity,Plurality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Online communication is not enough Even the best long-distance relationship needs the occasional face-to-face meeting.,0.425798846032,0.465401693592,0.481282156736,0.402435562774,0.556293346597,0.408756658680,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Reciprocity,0.517163135122,0.517163135122,0.462294689656,,6,Subsidiarity,Plurality,Plurality,Subsidiarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We regularly visit our partners to better understand each other.,0.461393158132,0.498762190064,0.505933211232,0.426672702844,0.577972947874,0.436471105503,,,0,1,0,0,1,0,,t-test,,,,,,,p,1.00%,,,,,,,,,,,,Sustainability,0.505865257115,0.505865257115,0.474915875786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fair pay - good friendships We pay stable prices, regardless of the world market price.",0.531448717132,0.581902973656,0.485017021336,0.511099723570,0.642866975541,0.491142234166,,,0,2,0,0,2,0,,Value,Manual Score 1,Manual Score 2,Manual Column Nr,Score Column,Manual Column,Label,t-test,Is mean different? (reject H0),,,,,,,,,,,,,,,,,,Results: the length of the value definition has siginificant impact on the results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If a harvest is particularly successful, we also buy larger quantities.",0.456497514686,0.477103308898,0.445097777347,0.457057121786,0.499090904218,0.493747519253,,,0,2,0,0,2,0,,Dignity,0,1,10,B,J,Dignity 0 vs. 1,0.010338%,TRUE,,,,,,,,,,,,,,,,,,long: wider margin of first -> second value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In good and in bad times Together with our farmers in Austria, we have founded an organisation that supports them in protecting their farms against damage caused by pesticide drift.",0.461238210664,0.574671071601,0.468844966243,0.485327310252,0.510830026447,0.543402378812,,,0,2,0,0,1,0,,Dignity,0,2,10,B,J,Dignity 0 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wherever possible, we assist international projects with the set up of infrastructure.",0.468962118954,0.520383194233,0.498074157269,0.444510892804,0.501146835224,0.455646121419,,,0,1,0,0,0,0,,Dignity,1,2,10,B,J,Dignity 1 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shared values We have written down common values in our Code of Conduct, which is based on international guidelines and ensures social standards in our supply chain.",0.536125914143,0.543248621487,0.530819468934,0.549094808288,0.652237301996,0.533513797031,,,0,2,0,0,1,0,,Plurality,0,1,12,C,K,Plurality 0 vs. 1,0.000002%,TRUE,,,,,,,,,F1 long-medium,MCC long-medium,F1 long-short,MCC long-short,,,,,F1 medium-long,MCC medium-long,F1 short-long,MCC short-long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perger family Does organic-dynamic Demeter agriculture go with professional agricultural technologies and process optimisation?,0.484908309511,0.497370109935,0.491311200576,0.460659724608,0.477778420527,0.479214653980,,,0,0,0,0,0,1,,Plurality,0,2,12,C,K,Plurality 0 vs. 2,0.000000%,TRUE,,,,,,,,,0.00%,0.00%,-0.71%,2.39%,,,,Dignity,0.00%,0.00%,0.71%,-2.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerhard has been proving this for many years on his fertile farmland on the plains around Bruck an der Leitha and he is proud of it.,0.430096934916,0.459147042847,0.395846338215,0.437834051697,0.411930471843,0.414118239905,,,0,0,0,0,0,0,,Plurality,1,2,12,C,K,Plurality 1 vs. 2,0.000340%,TRUE,,,,,,,,,0.00%,0.00%,1.21%,2.97%,,,,Solidarity,0.00%,0.00%,-1.21%,-2.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pistel  Hoffmann families We value the enthusiasm and contentment of their employees as well as their fantastic reliability, Doris beams when talking about their cooperation with SONNENTOR.",0.552286096007,0.507919929058,0.464640346189,0.509580270616,0.529607943878,0.452550866206,,,2,0,0,1,0,0,,Reciprocity,0,1,14,D,L,Reciprocity 0 vs. 1,0.000178%,TRUE,,,,,,,,,0.00%,0.00%,1.79%,6.07%,,,,Plurality,0.00%,0.00%,-1.79%,-6.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Preiss family The organic farm of Anita and Franz Preiss in Stetteldorf is as diverse as nature at Wagram, with its vineyards, fields, meadows and small forests.",0.454442414834,0.463327106777,0.482425768831,0.430860535490,0.437781340394,0.471025663035,,,0,0,0,0,0,1,,Reciprocity,0,2,14,D,L,Reciprocity 0 vs. 2,2.507042%,FALSE,,,,,,,,,0.00%,0.00%,5.03%,11.67%,,,,Subsidiarity,0.00%,0.00%,-5.03%,-11.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prohaska family A SONNENTOR farm in Vienna?,0.421015403875,0.438310372121,0.370581854878,0.375565428915,0.389569727535,0.391468468399,,,0,0,0,0,0,0,,Reciprocity,1,2,14,D,L,Reciprocity 1 vs. 2,48.021074%,FALSE,,,,,,,,,0.00%,0.00%,4.42%,8.79%,,,,Reciprocity,0.00%,0.00%,-4.42%,-8.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yes, it does exist!",0.394313557773,0.394214823013,0.370845283474,0.334098560065,0.380639398995,0.344294444631,,,0,0,0,0,0,0,,Solidarity,0,1,11,E,M,Solidarity 0 vs. 1,0.000517%,TRUE,,,,,,,,,0.00%,0.00%,0.60%,4.47%,,,,Sustainability,0.00%,0.00%,-0.60%,-4.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It is hard to believe, but located behind the rows of houses at Leopoldauer Place, is the vegetable and herb paradise of the Prohaska family.",0.427819054598,0.426969147510,0.405373816053,0.388103724689,0.400070224617,0.380435587750,,,0,0,0,0,0,0,,Solidarity,0,2,11,E,M,Solidarity 0 vs. 2,0.038328%,TRUE,,,,,,,,,0.00%,0.00%,1.61%,4.73%,,,,Median,0.00%,0.00%,-1.61%,-4.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reiser family from Rohrau Oregano needs a lot of sunshine and permeable soil and it has both in Rohrau, a place between Lower Austria and the Burgenland.",0.438448214476,0.451681974604,0.442234269041,0.453183793637,0.451148186546,0.478251553173,,,0,0,0,0,0,0,,Solidarity,1,2,11,E,M,Solidarity 1 vs. 2,25.261118%,FALSE,,,,,,,,,0.00%,0.00%,2.05%,6.06%,,,,Mean,0.00%,0.00%,-2.05%,-6.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rossnagl family Balance tea from SONNENTOR is as made for the Ronagls or should we say by the Ronagls?,0.455389884649,0.424309750691,0.406813688198,0.467831208914,0.476891283866,0.444362039588,,,0,0,0,0,0,0,,Subsidiarity,0,1,13,F,N,Subsidiarity 0 vs. 1,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Both is correct.,0.489207601208,0.488900018611,0.460426715931,0.484082681373,0.505317882556,0.448369263392,,,0,0,0,0,0,0,,Subsidiarity,0,2,13,F,N,Subsidiarity 0 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schmidt family The Schmidts grow anise, fennel, caraway, coriander and more for SONNENTOR.",0.416235255268,0.420231631639,0.376096085430,0.374130338981,0.432634111778,0.416360659548,,,0,0,0,0,0,0,,Subsidiarity,1,2,13,F,N,Subsidiarity 1 vs. 2,0.000464%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
