combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A conversion of the TA factor into the MGO factor is not possible.,0.510227720961,0.526546686434,0.516969705446,0.519880605498,0.505785000556,0.488346547052,,,0,0,0,0,0,0,,0.0001325911282,0.616979207176,0.01151482211,Subsidiarity=1,0.1168176934,0.3413795119,0.1828066312,0.01793792086,0.0003225358012,0.000001062696911,0.0000000006416032782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UMF unique Manuka factor is based on the MGO value, a formula is used to make the conversion.",0.525847369173,0.559803120216,0.567468081431,0.513046280785,0.529257453467,0.535107666982,,,0,0,0,0,0,0,,0.0009086605459,0.609799965206,0.03014399685,Subsidiarity=2,0.1255330917,0.1303908922,0.1057298208,0.06692816873,0.03307360955,0.01275896526,0.00384247032,0.0009033723531,0.0001657999044,0.00002375543368,0.000002657069154,0.0000002320085335,0.00000001581489334,0.0000000008415691024,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This value is also not scientifically verifiable.,0.579424112110,0.527004933005,0.568547011009,0.523899821504,0.535002984843,0.574754931960,,,0,0,0,0,0,0,,0.001557247021,0.542172205539,0.0394619693,Reciprocity=0,0.03454827119,0.01841370387,0.008493889879,0.003390960532,0.001171627295,0.0003503538255,0.00009067235258,0.0000203092339,0.000003936976619,0.0000006605151253,0.00000009590766898,0.00000001205242788,0.000000001310830036,0.0000000001233868463,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There is no cure for this cleansing genius.,0.554451905419,0.518507976354,0.523097668920,0.522852829901,0.492638669575,0.508312525685,,,0,0,0,0,0,0,,0.002482329414,0.579125459738,0.04982298078,Reciprocity=1,0.0733436432,0.06178722833,0.04754120731,0.03341003698,0.02144465006,0.01257176425,0.006731451956,0.003291975012,0.00147041379,0.000599870992,0.0002235174391,0.00007606768899,0.00002364418173,0.000006712489396,0.000001740516698,0.000000412200043,0.00000008916063009,0.00000001761462827,0.000000003178403963,0.0000000005238174498,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sigis tactics, one might say, are different, but he is nevertheless at the forefront.",0.582206112238,0.589903551471,0.613488025089,0.586905331726,0.532722436175,0.589077447515,,,0,0,0,0,0,0,,0.002593942107,0.604323253187,0.05093075796,Reciprocity=2,0.07804862976,0.07662795084,0.06898238299,0.05694010004,0.04309504223,0.02990649018,0.01902973042,0.01110270694,0.005939558567,0.002913456334,0.001310363869,0.0005403863346,0.0002043364567,0.00007084617543,0.00002252246985,0.000006565150255,0.000001754697987,0.0000004300204781,0.00000009662843581,0.0000000199090168,0.000000003761176626,0.0000000006515184157,0.0000000001034805469,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"His psyllium seeds arrive at SONNENTOR squeaky clean, and anyone who knows this spice sees that it takes a cleaning professional to achieve this.",0.569787527536,0.556063038380,0.567570966810,0.585442155565,0.551038315232,0.575915086014,,,0,0,0,0,0,0,,0.001921315328,0.582358655990,0.04383281109,Sustainability=0,0.08393381533,0.0689751498,0.05041842757,0.03278135484,0.01895856482,0.009752702447,0.004462574174,0.001816297054,0.0006575507336,0.0002117447308,0.00006065085318,0.00001545262176,0.000003501937504,0.0000007059201287,0.0000001265737646,0.00000002018704662,0.00000000286380097,0.0000000003613714474,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigi is a gifted technician and quite inventive.,0.566162439145,0.553549739829,0.575968674661,0.539358163598,0.532232843010,0.553514415867,,,1,0,0,0,0,0,,0.001800803388,0.595641085271,0.04243587384,Sustainability=1,0.09351597635,0.08472003298,0.06773666782,0.04779681408,0.02976538327,0.01635917571,0.007935033489,0.003396827708,0.00128332213,0.0004278930732,0.000125913483,0.00003269991526,0.000007494772001,0.000001516029432,0.0000002706414107,0.00000004264010573,0.000000005928976184,0.0000000007275763057,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
He is aware of this and plays to his strength when cleaning his spices.,0.573364620830,0.564105621124,0.586815527608,0.577830907315,0.557591608293,0.570544545329,,,0,0,0,0,0,0,,0.00377950481,0.616683911318,0.06147767733,Sustainability=2,0.06254608905,0.06486787944,0.0633877,0.05836144521,0.05062824031,0.041381419,0.03186865069,0.02312425362,0.01580947772,0.01018387531,0.006180937812,0.003534609384,0.001904470409,0.0009668359339,0.0004624631024,0.0002084237207,0.00008850401062,0.00003540988445,0.00001334848011,0.000004741162915,0.00000158665933,0.000000500297407,0.0000001486341367,0.00000004160587206,0.00000001097327958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No weed is safe on Sigis watch and they certainly wont stay undetected from his perfect cleaning machines.,0.521763550067,0.486530643633,0.518818269896,0.533230117230,0.498264576262,0.520811630894,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The quality of the Schreiber familys psyllium, cress and black caraway is unrivalled.",0.535540470221,0.555476574244,0.588510267865,0.561562566087,0.560703155529,0.598093053042,,,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Word got around and Sigis cleaning salon is used by other organic farmers in the area as they too want to achieve this high standard.,0.543638832599,0.555140278816,0.559788942126,0.548828759611,0.558863382370,0.575098847398,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,sub sheet names,,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"His sons venture of growing leafy herbs such as parsley, has prompted Sigi to take on the challenge of automating the cleaning of these herbs too.",0.542748946951,0.519075696626,0.548117898001,0.594835368384,0.510233455426,0.579795372524,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,hkunlp,-long-def,-medium-def,-short-def,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Of course, Sigi has wasted no time in expanding and redesigned his machines in such a way that still no weed can slip through the cleaning process.",0.551580670683,0.488476902645,0.536373407851,0.510240773577,0.491187556736,0.521795793643,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A centuries-old brick country farmyard in mint condition.,0.544209385068,0.521575784140,0.573241835717,0.544896804387,0.539773757878,0.537740276205,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Count-if above threshold,,,,,,count- if above threshold in percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High up in Northern Germany, in the small, idyllic village of Eitzendorf, you will find the organic farm belonging to the Cordes family.",0.532346379054,0.537155965617,0.553532525029,0.573011574535,0.545249705518,0.587844164363,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,lookup help,Manual,Model,,manual,long,medium,short,,,manual,long,medium,short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This benefits countries like Romania, where there are many helping hands, lower costs, and better-growing conditions.",0.553943642668,0.614525155496,0.587168194985,0.589774306344,0.595546441948,0.589978538377,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,10,J,B,Dignity,137,819,96,385,,Dignity,12.64%,75.55%,8.86%,35.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pesticides have gone astray Of course, chemical-synthetic pesticides are not allowed in organic farming.",0.470338027514,0.485981352511,0.496069129737,0.558279303753,0.453764111152,0.509895780137,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,11,K,C,Solidarity,162,364,87,71,,Solidarity,14.94%,33.58%,8.03%,6.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"However, they can reach organic fields via the air and precipitation, and the so-called spray drift threatens the existence of many organic farmers.",0.479216138915,0.516458270941,0.536298406855,0.560165718674,0.471538968996,0.527080211090,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,12,L,D,Plurality,21,550,211,239,,Plurality,1.94%,50.74%,19.46%,22.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We have to take action Together we can tackle global challenges!,0.609893252542,0.668098667459,0.646536896007,0.597498863309,0.567761217426,0.671752697820,,,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,13,M,E,Subsidiarity,14,548,105,291,,Subsidiarity,1.29%,50.55%,9.69%,26.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Through direct trade, we contribute to promoting regional farming around the world.",0.559604665116,0.603971914035,0.621799519928,0.619666678923,0.631732826708,0.660824741924,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,14,N,F,Reciprocity,154,494,158,125,,Reciprocity,14.21%,45.57%,14.58%,11.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kooperation als Lösungsweg Die Arbeit in der biologischen Landwirtschaft bringt besondere Herausforderungen mit sich.,0.502984841379,0.583219383877,0.627269238316,0.588510103841,0.560660947154,0.586768434948,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,15,O,G,Sustainability,394,516,159,210,,Sustainability,36.35%,47.60%,14.67%,19.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Das gilt für nah und fern.,0.554860816681,0.586627785961,0.559922833960,0.542606082580,0.512479200567,0.519770782665,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ranking manual compared to model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deshalb haben unsere Wertehüterinnen einen eigenen Verhaltenskodex Code of Conduct entwickelt, der den Rahmen für unsere Fern-Beziehungen schafft.",0.617932288541,0.605301168735,0.623229302876,0.635480328823,0.637908518477,0.648174556215,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,manual,long,medium,short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Falls es trotzdem mal schwierig wird, gilt Auch wenn wir auf Distanz sind, sind wir nicht distanziert!",0.613847128158,0.652921490574,0.601096576203,0.595105356519,0.548810403170,0.577731727081,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Threshholds MCC,long,medium,short,,1,Sustainability,Dignity,Plurality,Dignity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Weil genau dann, wenn es Herausforderungen zu meistern gilt, oder etwas nicht unseren Werten entspricht, braucht es umso mehr eine offene Kommunikation und ein gemeinsames Arbeiten an Lösungen.",0.584575973975,0.643338525072,0.671173673020,0.605854875877,0.616432913059,0.612529978174,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Dignity,0.567732297501,0.638433964086,0.567732297501,,2,Solidarity,Plurality,Sustainability,Subsidiarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nur so gelingt es uns, soziale und ökologische Standards langfristig sicherzustellen.",0.567317207990,0.641006830313,0.626335879880,0.592106884746,0.583696102406,0.685978585996,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,Solidarity,0.639627397247,0.657279292035,0.639627397247,,3,Reciprocity,Subsidiarity,Reciprocity,Plurality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From Tanzania to Greece to Austria - despite the distance, we maintain fair and direct partnerships on an equal footing.",0.630829886955,0.691240120547,0.681287519994,0.653249805126,0.700649014530,0.650707610482,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Plurality,0.611638270800,0.629310471136,0.611638270800,,4,Dignity,Sustainability,Subsidiarity,Sustainability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This is how we ensure long-distance relationships Communication on an equal footing We rely on transparent and personal communication - whether in German, English, or sometimes with hands and feet.",0.607626363901,0.651672341208,0.651468544939,0.620673524419,0.690417470765,0.605962326008,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Subsidiarity,0.602427093764,0.627845382581,0.602427093764,,5,Plurality,Reciprocity,Dignity,Reciprocity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Online communication is not enough Even the best long-distance relationship needs the occasional face-to-face meeting.,0.557868849009,0.606590611002,0.591949081523,0.560078855551,0.641241169663,0.529754441065,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,Reciprocity,0.600069863279,0.633034549598,0.600069863279,,6,Subsidiarity,Solidarity,Solidarity,Solidarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We regularly visit our partners to better understand each other.,0.609996151695,0.633980911393,0.642454368739,0.596871240915,0.699785113971,0.595010862181,,,0,1,0,0,1,0,,t-test,,,,,,,p,1.00%,,,,,,,,,,,,Sustainability,0.627245419217,0.639030563765,0.627245419217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fair pay - good friendships We pay stable prices, regardless of the world market price.",0.601138370548,0.628134168368,0.639524454883,0.600978634610,0.658660234140,0.628178354099,,,0,2,0,0,2,0,,Value,Manual Score 1,Manual Score 2,Manual Column Nr,Score Column,Manual Column,Label,t-test,Is mean different? (reject H0),,,,,,,,,,,,,,,,,,Results: the length of the value definition has siginificant impact on the results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If a harvest is particularly successful, we also buy larger quantities.",0.567520427247,0.570295253187,0.603708299023,0.581910203500,0.574971084961,0.637602493929,,,0,2,0,0,2,0,,Dignity,0,1,10,B,J,Dignity 0 vs. 1,0.000000%,TRUE,,,,,,,,,,,,,,,,,,long: wider margin of first -> second value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In good and in bad times Together with our farmers in Austria, we have founded an organisation that supports them in protecting their farms against damage caused by pesticide drift.",0.555298183122,0.624262467331,0.596376548799,0.633452010707,0.555069366438,0.603393139122,,,0,2,0,0,1,0,,Dignity,0,2,10,B,J,Dignity 0 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wherever possible, we assist international projects with the set up of infrastructure.",0.554299957921,0.631767356191,0.643678966465,0.630459448552,0.609848651575,0.601670028666,,,0,1,0,0,0,0,,Dignity,1,2,10,B,J,Dignity 1 vs. 2,0.020993%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shared values We have written down common values in our Code of Conduct, which is based on international guidelines and ensures social standards in our supply chain.",0.602292487479,0.658127009852,0.643738124317,0.610296446641,0.638695929450,0.676845512778,,,0,2,0,0,1,0,,Plurality,0,1,12,C,K,Plurality 0 vs. 1,0.000001%,TRUE,,,,,,,,,F1 long-medium,MCC long-medium,F1 long-short,MCC long-short,,,,,F1 medium-long,MCC medium-long,F1 short-long,MCC short-long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perger family Does organic-dynamic Demeter agriculture go with professional agricultural technologies and process optimisation?,0.509557082926,0.531048504430,0.565889547185,0.577502689487,0.531188977712,0.608235862143,,,0,0,0,0,0,1,,Plurality,0,2,12,C,K,Plurality 0 vs. 2,0.000000%,TRUE,,,,,,,,,0.31%,-2.51%,0.00%,0.00%,,,,Dignity,-0.31%,2.51%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerhard has been proving this for many years on his fertile farmland on the plains around Bruck an der Leitha and he is proud of it.,0.553065752323,0.571282594771,0.607514849549,0.594607079126,0.562541878967,0.612100881204,,,0,0,0,0,0,0,,Plurality,1,2,12,C,K,Plurality 1 vs. 2,0.174796%,TRUE,,,,,,,,,-0.08%,-0.53%,0.00%,0.00%,,,,Solidarity,0.08%,0.53%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pistel  Hoffmann families We value the enthusiasm and contentment of their employees as well as their fantastic reliability, Doris beams when talking about their cooperation with SONNENTOR.",0.596870442970,0.625097302489,0.624790638556,0.613813972605,0.650998663675,0.623020335625,,,2,0,0,1,0,0,,Reciprocity,0,1,14,D,L,Reciprocity 0 vs. 1,0.003361%,TRUE,,,,,,,,,-2.06%,-2.35%,0.00%,0.00%,,,,Plurality,2.06%,2.35%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Preiss family The organic farm of Anita and Franz Preiss in Stetteldorf is as diverse as nature at Wagram, with its vineyards, fields, meadows and small forests.",0.539221529651,0.564018616486,0.580412629170,0.576964802213,0.541330929733,0.608963780136,,,0,0,0,0,0,1,,Reciprocity,0,2,14,D,L,Reciprocity 0 vs. 2,3.525058%,FALSE,,,,,,,,,-2.52%,-6.20%,0.00%,0.00%,,,,Subsidiarity,2.52%,6.20%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prohaska family A SONNENTOR farm in Vienna?,0.544602610027,0.566820050647,0.528172529059,0.587919467499,0.548425641178,0.569179970179,,,0,0,0,0,0,0,,Reciprocity,1,2,14,D,L,Reciprocity 1 vs. 2,41.463330%,FALSE,,,,,,,,,-5.78%,-11.52%,0.00%,0.00%,,,,Reciprocity,5.78%,11.52%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yes, it does exist!",0.551179081991,0.593753714283,0.586712660158,0.580006131565,0.552757071221,0.536485793725,,,0,0,0,0,0,0,,Solidarity,0,1,11,E,M,Solidarity 0 vs. 1,0.003824%,TRUE,,,,,,,,,-0.72%,-6.89%,0.00%,0.00%,,,,Sustainability,0.72%,6.89%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It is hard to believe, but located behind the rows of houses at Leopoldauer Place, is the vegetable and herb paradise of the Prohaska family.",0.563764984514,0.578927259212,0.572680739201,0.594402034941,0.557326168624,0.580578834689,,,0,0,0,0,0,0,,Solidarity,0,2,11,E,M,Solidarity 0 vs. 2,1.808082%,FALSE,,,,,,,,,-0.88%,-1.52%,0.00%,0.00%,,,,Median,0.88%,1.52%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reiser family from Rohrau Oregano needs a lot of sunshine and permeable soil and it has both in Rohrau, a place between Lower Austria and the Burgenland.",0.496741607681,0.517888554018,0.524485564104,0.570711473111,0.538639701719,0.556179563820,,,0,0,0,0,0,0,,Solidarity,1,2,11,E,M,Solidarity 1 vs. 2,28.646447%,FALSE,,,,,,,,,-1.81%,-5.00%,0.00%,0.00%,,,,Mean,1.81%,5.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rossnagl family Balance tea from SONNENTOR is as made for the Ronagls or should we say by the Ronagls?,0.561266205927,0.582341872334,0.572049215480,0.579728415670,0.581371461443,0.610847147767,,,0,0,0,0,0,0,,Subsidiarity,0,1,13,F,N,Subsidiarity 0 vs. 1,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Both is correct.,0.555393700456,0.546063974869,0.603377493631,0.559512523110,0.533276565343,0.539560319649,,,0,0,0,0,0,0,,Subsidiarity,0,2,13,F,N,Subsidiarity 0 vs. 2,0.000000%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schmidt family The Schmidts grow anise, fennel, caraway, coriander and more for SONNENTOR.",0.535064182227,0.560470538950,0.540619339541,0.574485583974,0.546951867043,0.587202050753,,,0,0,0,0,0,0,,Subsidiarity,1,2,13,F,N,Subsidiarity 1 vs. 2,0.144401%,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
